country,year,population,gdp,coal_prod_change_twh,coal_prod_per_capita,coal_production,energy_cons_change_pct,energy_cons_change_twh,energy_per_capita,energy_per_gdp,gas_prod_change_twh,gas_prod_per_capita,gas_production,hydro_elec_per_capita,hydro_electricity,low_carbon_elec_per_capita,low_carbon_electricity,nuclear_elec_per_capita,nuclear_electricity,oil_prod_change_twh,oil_prod_per_capita,oil_production,other_renewable_electricity,other_renewables_elec_per_capita,primary_energy_consumption,continent
Saint Lucia,1986,134820.0,546036912.854,0.0,0.0,0.0,0.284,0.002,3865.484,0.952,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.518,North America
Saint Lucia,1987,136792.0,559343595.174,0.0,0.0,0.0,9.102,0.048,4161.078,1.015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.567,North America
Saint Lucia,1988,138676.0,639527258.435,0.0,0.0,0.0,27.963,0.161,5264.417,1.138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.728,North America
Saint Lucia,1989,140471.0,687630985.695,0.0,0.0,0.0,-0.297,-0.002,5182.987,1.057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.726,North America
Saint Lucia,1990,142315.0,713328597.678,0.0,0.0,0.0,-0.05,-0.0,5114.586,1.018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.726,North America
Saint Lucia,1991,144287.0,728070179.608,0.0,0.0,0.0,-0.05,-0.0,5043.371,0.998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.726,North America
Saint Lucia,1992,146433.0,805461134.411,0.0,0.0,0.0,0.198,0.002,4980.459,0.905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.728,North America
Saint Lucia,1993,148610.0,826758219.016,0.0,0.0,0.0,-0.297,-0.002,4893.869,0.879,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.726,North America
Saint Lucia,1994,150574.0,859335063.001,0.0,0.0,0.0,18.294,0.134,5720.539,1.002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.861,North America
Saint Lucia,1995,152368.0,887553912.443,0.0,0.0,0.0,-0.05,-0.0,5652.055,0.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.861,North America
Saint Lucia,1996,153982.0,935155285.441,0.0,0.0,0.0,0.198,0.002,5605.758,0.923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.863,North America
Saint Lucia,1997,155472.0,950087357.41,0.0,0.0,0.0,-0.298,-0.002,5537.295,0.906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.861,North America
Saint Lucia,1998,156872.0,1030928464.168,0.0,0.0,0.0,-0.05,-0.0,5487.02,0.835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.861,North America
Saint Lucia,1999,158272.0,1081063782.606,0.0,0.0,0.0,-0.049,-0.0,5437.703,0.796,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.861,North America
Saint Lucia,2000,159513.0,1100576627.803,0.0,0.0,0.0,50.6,0.395,9208.245,1.334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.469,North America
Saint Lucia,2001,160611.0,1080249564.121,0.0,0.0,0.0,8.504,0.125,9924.896,1.476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.594,North America
Saint Lucia,2002,161814.0,1107371118.321,0.0,0.0,0.0,-9.819,-0.155,8891.271,1.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.439,North America
Saint Lucia,2003,163060.0,1187363578.34,0.0,0.0,0.0,10.745,0.155,9772.918,1.342,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.593,North America
Saint Lucia,2004,164252.0,1309617206.603,0.0,0.0,0.0,0.31,0.006,9736.098,1.222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.599,North America
Saint Lucia,2005,165394.0,1324976227.825,0.0,0.0,0.0,3.143,0.05,9975.993,1.246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.65,North America
Saint Lucia,2006,166476.0,1448180620.53,0.0,0.0,0.0,0.836,0.014,9998.085,1.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.665,North America
Saint Lucia,2007,167524.0,1496505959.415,0.0,0.0,0.0,3.383,0.056,10274.853,1.151,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.722,North America
Saint Lucia,2008,168584.0,1595770850.381,0.0,0.0,0.0,2.764,0.048,10495.909,1.109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.771,North America
Saint Lucia,2009,169694.0,1616834717.603,0.0,0.0,0.0,-2.535,-0.044,10168.546,1.068,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.726,North America
Saint Lucia,2010,170950.0,1626536742.263,0.0,0.0,0.0,4.528,0.079,10553.588,1.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.805,North America
Saint Lucia,2011,172157.0,1668955722.881,0.0,0.0,0.0,1.468,0.027,10637.35,1.098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.832,North America
Saint Lucia,2012,173139.0,1638101653.172,0.0,0.0,0.0,-0.511,-0.009,10527.863,1.113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.824,North America
Saint Lucia,2013,173992.0,1643346288.724,0.0,0.0,0.0,-0.311,-0.005,10448.533,1.107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.819,North America
Saint Lucia,2014,174814.0,1643016010.896,0.0,0.0,0.0,0.945,0.018,10502.039,1.118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.837,North America
Saint Lucia,2015,175638.0,1678103783.316,0.0,0.0,0.0,0.64,0.012,10524.172,1.102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.85,North America
Saint Lucia,2016,176429.0,1686078689.644,0.0,0.0,0.0,1.045,0.02,10590.898,1.109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.87,North America
Saint Lucia,2017,177175.0,1730985322.343,0.0,0.0,0.0,8.46,0.158,11439.802,1.172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.028,North America
Saint Lucia,2018,177894.0,1742371413.807,0.0,0.0,0.0,-8.232,-0.166,10465.297,1.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.864,North America
Trinidad and Tobago,1950,648619.0,3585550618.703,0.0,0.0,0.0,6.414,2.147,35943.803,3.188,-0.205,8267.023,4.941,0.0,0.0,35.085,0.035,0.0,0.0,-1.079,52195.077,33.611,0.035,35.088,33.19,North America
Trinidad and Tobago,1951,665289.0,3913424080.619,0.0,0.0,0.0,6.414,2.147,35943.803,3.188,-0.084,7972.117,4.892,0.0,0.0,35.085,0.035,0.0,0.0,0.866,52177.106,34.479,0.035,35.088,33.19,North America
Trinidad and Tobago,1952,682811.0,4051974646.471,0.0,0.0,0.0,6.414,2.147,35943.803,3.188,0.049,7876.297,4.977,0.0,0.0,35.085,0.035,0.0,0.0,0.69,51836.909,35.17,0.035,35.088,33.19,North America
Trinidad and Tobago,1953,701369.0,4164091170.192,0.0,0.0,0.0,6.414,2.147,35943.803,3.188,0.243,8049.038,5.256,0.0,0.0,35.085,0.035,0.0,0.0,1.17,52121.707,36.341,0.035,35.088,33.19,North America
Trinidad and Tobago,1954,721450.0,4241028320.53,0.0,0.0,0.0,6.414,2.147,35943.803,3.188,0.134,8043.262,5.425,0.0,0.0,35.085,0.035,0.0,0.0,2.248,53774.04,38.591,0.035,35.088,33.19,North America
Trinidad and Tobago,1955,742582.0,4852879679.653,0.0,0.0,0.0,6.414,2.147,35943.803,3.188,-0.241,7520.236,5.219,0.0,0.0,35.085,0.035,0.0,0.0,2.096,55052.723,40.687,0.035,35.088,33.19,North America
Trinidad and Tobago,1956,763638.0,5888829963.528,0.0,0.0,0.0,6.414,2.147,35943.803,3.188,0.558,8073.135,5.812,0.0,0.0,35.085,0.035,0.0,0.0,6.676,62264.744,47.365,0.035,35.088,33.19,North America
Trinidad and Tobago,1957,784575.0,6420595512.667,0.0,0.0,0.0,6.414,2.147,35943.803,3.188,0.606,8659.47,6.454,0.0,0.0,35.085,0.035,0.0,0.0,8.516,71444.586,55.882,0.035,35.088,33.19,North America
Trinidad and Tobago,1958,805959.0,6959973030.311,0.0,0.0,0.0,6.414,2.147,35943.803,3.188,0.727,9360.079,7.216,0.0,0.0,35.085,0.035,0.0,0.0,5.459,76308.657,61.341,0.035,35.088,33.19,North America
Trinidad and Tobago,1959,827142.0,7391514241.5,0.0,0.0,0.0,6.414,2.147,35943.803,3.188,0.582,9851.432,7.834,0.0,0.0,35.085,0.035,0.0,0.0,5.973,81564.27,67.315,0.035,35.088,33.19,North America
Trinidad and Tobago,1960,847067.0,8300065269.032,0.0,0.0,0.0,6.414,2.147,35943.803,3.188,0.594,10348.751,8.463,0.0,0.0,35.085,0.035,0.0,0.0,2.319,82371.69,69.635,0.035,35.088,33.19,North America
Trinidad and Tobago,1961,865031.0,8668913855.81,0.0,0.0,0.0,6.414,2.147,35943.803,3.188,0.763,11045.014,9.262,0.0,0.0,35.085,0.035,0.0,0.0,5.646,87177.91,75.282,0.035,35.088,33.19,North America
Trinidad and Tobago,1962,881519.0,9139846062.771,0.0,0.0,0.0,6.414,2.147,35943.803,3.188,0.182,11074.423,9.48,0.0,0.0,35.085,0.035,0.0,0.0,5.153,91384.984,80.437,0.035,35.088,33.19,North America
Trinidad and Tobago,1963,897667.0,9612492625.942,0.0,0.0,0.0,6.414,2.147,35943.803,3.188,-0.253,10621.722,9.262,0.0,0.0,35.085,0.035,0.0,0.0,-0.329,89366.161,80.108,0.035,35.088,33.19,North America
Trinidad and Tobago,1964,913402.0,9946680684.808,0.0,0.0,0.0,6.414,2.147,35943.803,3.188,3.075,13834.394,12.374,0.0,0.0,35.085,0.035,0.0,0.0,1.733,89715.821,81.843,0.035,35.088,33.19,North America
Trinidad and Tobago,1965,928470.0,10459845675.362,0.0,0.0,0.0,6.414,2.147,35943.803,3.188,0.993,14708.375,13.402,0.0,0.0,35.085,0.035,0.0,0.0,-4.272,83651.6,77.572,0.035,35.088,33.19,North America
Trinidad and Tobago,1966,942602.0,10921593389.122,0.0,0.0,0.0,6.414,2.147,37696.334,3.251,2.446,17111.543,15.883,0.0,0.0,35.085,0.035,0.0,0.0,10.443,93469.032,88.016,0.035,35.088,35.356,North America
Trinidad and Tobago,1967,955688.0,11153247061.462,0.0,0.0,0.0,6.614,2.356,39660.793,3.396,1.695,18680.336,17.615,0.0,0.0,35.085,0.035,0.0,0.0,15.084,107966.516,103.101,0.035,35.088,37.735,North America
Trinidad and Tobago,1968,967711.0,11739739461.343,0.0,0.0,0.0,3.076,1.163,40385.977,3.327,0.969,19479.065,18.619,0.0,0.0,35.085,0.035,0.0,0.0,7.434,114301.661,110.536,0.035,35.088,38.919,North America
Trinidad and Tobago,1969,978647.0,12067572436.808,0.0,0.0,0.0,3.115,1.216,41192.653,3.339,-0.035,19254.714,18.619,0.0,0.0,35.085,0.035,0.0,0.0,-20.032,92551.161,90.505,0.035,35.088,40.156,North America
Trinidad and Tobago,1970,988902.0,12499039379.858,0.0,0.0,0.0,10.25,4.147,44975.304,3.556,-1.567,17500.786,17.089,0.0,0.0,35.085,0.035,0.0,0.0,-9.865,81611.891,80.642,0.035,35.088,44.326,North America
Trinidad and Tobago,1971,1000135.0,12629092174.92,0.0,0.0,0.0,1.049,0.462,44947.146,3.558,0.838,18171.172,17.963,0.0,0.0,35.085,0.035,0.0,0.0,-6.384,74308.052,74.26,0.035,35.088,44.808,North America
Trinidad and Tobago,1972,1013043.0,13367613518.521,0.0,0.0,0.0,26.845,17.188,61355.158,4.645,0.595,18554.24,18.593,0.0,0.0,34.636,0.035,0.0,0.0,7.185,80448.477,81.446,0.035,34.639,62.017,North America
Trinidad and Tobago,1973,1026564.0,13590701598.82,0.0,0.0,0.0,-0.853,-0.532,60042.097,4.531,-0.804,17553.53,17.824,0.0,0.0,28.291,0.029,0.0,0.0,14.28,93293.175,95.727,0.029,28.294,61.507,North America
Trinidad and Tobago,1974,1040297.0,14325772568.458,0.0,0.0,0.0,-3.739,-2.31,57042.343,4.14,-1.645,15766.318,16.215,0.0,0.0,24.042,0.025,0.0,0.0,12.184,103766.817,107.912,0.025,24.045,59.218,North America
Trinidad and Tobago,1975,1054023.0,14599395991.399,0.0,0.0,0.0,-18.14,-11.656,45254.216,3.268,-1.587,14081.443,14.664,0.0,0.0,21.815,0.023,0.0,0.0,16.824,118371.966,124.737,0.023,21.818,47.583,North America
Trinidad and Tobago,1976,1067703.0,16008055258.032,0.0,0.0,0.0,12.495,5.982,50289.323,3.354,1.908,15712.812,16.606,0.0,0.0,17.759,0.019,0.0,0.0,-1.985,114990.562,122.754,0.019,17.762,53.585,North America
Trinidad and Tobago,1977,1081696.0,17034586382.017,0.0,0.0,0.0,4.038,2.172,51658.889,3.281,3.02,18326.519,19.661,0.0,0.0,21.253,0.023,0.0,0.0,9.525,122303.081,132.28,0.023,21.256,55.778,North America
Trinidad and Tobago,1978,1096570.0,19040779245.209,0.0,0.0,0.0,0.661,0.367,51304.877,2.954,3.932,21688.024,23.629,0.0,0.0,26.474,0.029,0.0,0.0,0.579,121166.093,132.86,0.029,26.477,56.167,North America
Trinidad and Tobago,1979,1112315.0,19927375785.624,0.0,0.0,0.0,-11.762,-6.641,44619.388,2.491,0.787,22111.772,24.451,0.0,0.0,26.097,0.029,0.0,0.0,-9.285,111097.711,123.577,0.029,26.1,49.547,North America
Trinidad and Tobago,1980,1127853.0,21535287185.915,0.0,0.0,0.0,-3.897,-1.948,42288.38,2.214,3.244,24706.96,27.732,0.0,0.0,23.056,0.026,0.0,0.0,-0.824,108829.834,122.754,0.026,23.059,47.619,North America
Trinidad and Tobago,1981,1142703.0,22491947463.546,0.0,0.0,0.0,5.599,2.68,44094.786,2.239,2.863,26914.269,30.629,0.0,0.0,16.583,0.019,0.0,0.0,-13.683,95435.741,109.072,0.019,16.586,50.319,North America
Trinidad and Tobago,1982,1157141.0,21167344257.833,0.0,0.0,0.0,17.542,8.877,51227.152,2.801,6.736,32422.48,37.4,0.0,0.0,15.504,0.018,0.0,0.0,-6.964,88221.515,102.11,0.018,15.507,59.217,North America
Trinidad and Tobago,1983,1171278.0,19495605581.006,0.0,0.0,0.0,-2.482,-1.478,49358.515,2.968,1.341,33198.727,38.776,0.0,0.0,13.594,0.016,0.0,0.0,-9.865,78729.341,92.246,0.016,13.597,57.759,North America
Trinidad and Tobago,1984,1184752.0,20676780506.107,0.0,0.0,0.0,-1.474,-0.858,48084.904,2.757,1.857,34411.756,40.669,0.0,0.0,10.887,0.013,0.0,0.0,6.071,82953.263,98.318,0.013,10.89,56.923,North America
Trinidad and Tobago,1985,1199791.0,19824481404.924,0.0,0.0,0.0,3.342,1.908,49083.601,2.974,0.948,34792.352,41.652,0.0,0.0,14.107,0.017,0.0,0.0,2.264,83794.876,100.583,0.017,14.11,58.852,North America
Trinidad and Tobago,1986,1216376.0,19170069760.343,0.0,0.0,0.0,3.972,2.345,50352.43,3.198,0.955,35123.463,42.641,0.0,0.0,21.366,0.026,0.0,0.0,-3.958,79392.641,96.628,0.026,21.368,61.218,North America
Trinidad and Tobago,1987,1231446.0,18279450362.394,0.0,0.0,0.0,-5.667,-3.484,46917.7,3.165,2.542,36779.59,45.22,0.0,0.0,25.192,0.031,0.0,0.0,-8.018,71903.833,88.609,0.031,25.195,57.756,North America
Trinidad and Tobago,1988,1244637.0,17563340461.266,0.0,0.0,0.0,9.936,5.761,51060.526,3.623,6.916,41968.457,52.17,0.0,0.0,21.686,0.027,0.0,0.0,-1.978,69547.445,86.632,0.027,21.689,63.538,North America
Trinidad and Tobago,1989,1256212.0,17419732699.317,0.0,0.0,0.0,-1.664,-1.062,49757.077,3.594,0.066,41656.831,52.272,0.0,0.0,20.683,0.026,0.0,0.0,-1.19,67955.633,85.443,0.026,20.685,62.498,North America
Trinidad and Tobago,1990,1266525.0,17697753414.994,0.0,0.0,0.0,11.015,6.908,54818.356,3.929,1.918,42854.939,54.225,0.0,0.0,24.489,0.031,0.0,0.0,0.369,67690.164,85.814,0.031,24.492,69.427,North America
Trinidad and Tobago,1991,1276232.0,17706558315.484,0.0,0.0,0.0,-0.337,-0.234,54230.707,3.914,0.688,43091.078,54.948,0.0,0.0,19.566,0.025,0.0,0.0,-1.531,65972.09,84.283,0.025,19.569,69.215,North America
Trinidad and Tobago,1992,1285506.0,17922713671.299,0.0,0.0,0.0,5.859,4.067,57015.129,4.095,-1.913,41315.54,53.071,0.0,0.0,23.342,0.03,0.0,0.0,-3.461,62800.972,80.824,0.03,23.345,73.301,North America
Trinidad and Tobago,1993,1293979.0,17372291862.47,0.0,0.0,0.0,5.415,3.979,59729.649,4.454,6.558,46136.285,59.664,0.0,0.0,21.631,0.028,0.0,0.0,-5.815,57892.996,75.009,0.028,21.634,77.302,North America
Trinidad and Tobago,1994,1301401.0,16870817914.812,0.0,0.0,0.0,5.987,4.639,62966.408,4.863,8.752,52622.476,68.452,0.0,0.0,24.603,0.032,0.0,0.0,3.64,60357.62,78.65,0.032,24.606,81.961,North America
Trinidad and Tobago,1995,1307831.0,17923807063.346,0.0,0.0,0.0,8.475,6.959,67990.844,4.967,5.058,56255.088,73.545,0.0,0.0,25.252,0.033,0.0,0.0,-0.325,59810.233,78.326,0.033,25.255,88.941,North America
Trinidad and Tobago,1996,1313442.0,18935599056.227,0.0,0.0,0.0,13.362,11.895,76770.407,5.331,9.565,63321.744,83.146,0.0,0.0,12.872,0.017,0.0,0.0,-0.705,59016.024,77.621,0.017,12.875,100.857,North America
Trinidad and Tobago,1997,1318179.0,20077777019.295,0.0,0.0,0.0,-0.058,-0.047,76472.664,5.026,7.116,68517.205,90.297,0.0,0.0,13.589,0.018,0.0,0.0,-2.791,56685.291,74.831,0.018,13.592,100.831,North America
Trinidad and Tobago,1998,1322582.0,21408067926.66,0.0,0.0,0.0,1.483,1.506,77370.813,4.786,-0.035,68287.111,90.297,0.0,0.0,13.544,0.018,0.0,0.0,-0.477,56135.594,74.356,0.018,13.547,102.358,North America
Trinidad and Tobago,1999,1327067.0,22804826755.505,0.0,0.0,0.0,11.193,11.46,85759.321,4.997,23.77,85992.44,114.102,0.0,0.0,13.497,0.018,0.0,0.0,2.9,58130.081,77.257,0.018,13.5,113.839,North America
Trinidad and Tobago,2000,1332203.0,24038637161.182,0.0,0.0,0.0,4.529,5.165,89318.873,4.956,24.373,103980.806,138.511,0.0,0.0,22.518,0.03,0.0,0.0,-0.847,57268.887,76.411,0.03,22.521,119.025,North America
Trinidad and Tobago,2001,1338576.0,24686467823.437,0.0,0.0,0.0,7.924,9.434,95954.374,5.21,8.871,110136.788,147.418,0.0,0.0,22.41,0.03,0.0,0.0,-2.894,54832.669,73.518,0.03,22.413,128.48,North America
Trinidad and Tobago,2002,1345970.0,26273683168.969,0.0,0.0,0.0,8.545,10.977,103595.69,5.315,25.627,128594.41,173.08,0.0,0.0,22.286,0.03,0.0,0.0,11.169,62827.777,84.689,0.03,22.289,139.478,North America
Trinidad and Tobago,2003,1353552.0,29656931111.106,0.0,0.0,0.0,12.168,16.953,115553.305,5.281,50.523,186834.408,252.89,0.0,0.0,22.16,0.03,0.0,0.0,4.568,65848.724,89.258,0.03,22.163,156.452,North America
Trinidad and Tobago,2004,1361180.0,31566298950.964,0.0,0.0,0.0,10.015,15.651,126416.293,5.46,34.145,210895.416,287.072,0.0,0.0,22.035,0.03,0.0,0.0,-6.405,60772.434,82.854,0.03,22.038,172.124,North America
Trinidad and Tobago,2005,1369078.0,33053970234.07,0.0,0.0,0.0,7.244,12.46,134800.355,5.593,14.386,220209.216,301.493,0.0,0.0,29.265,0.04,0.0,0.0,11.557,68861.33,94.413,0.04,29.268,184.606,North America
Trinidad and Tobago,2006,1376932.0,36901827276.325,0.0,0.0,0.0,16.889,25.42,156633.062,5.855,50.523,259551.471,357.399,0.0,0.0,29.097,0.04,0.0,0.0,0.848,69081.974,95.262,0.04,29.1,215.731,North America
Trinidad and Tobago,2007,1384861.0,38108106895.442,0.0,0.0,0.0,3.109,6.726,160605.091,5.846,21.553,273650.368,378.986,0.0,0.0,21.656,0.03,0.0,0.0,-11.586,60317.595,83.676,0.03,21.659,222.477,North America
Trinidad and Tobago,2008,1392808.0,38840918875.85,0.0,0.0,0.0,-1.514,-3.303,157329.362,5.651,-3.096,269888.194,375.926,0.0,0.0,-0.166,-0.0,0.0,0.0,-3.59,57393.854,80.087,-0.0,-0.163,219.195,North America
Trinidad and Tobago,2009,1401197.0,36596432562.383,0.0,0.0,0.0,-0.867,-1.843,155083.669,5.948,11.636,276598.686,387.598,0.0,0.0,-0.166,-0.0,0.0,0.0,-0.985,56344.949,79.104,-0.0,-0.163,217.373,North America
Trinidad and Tobago,2010,1410297.0,37274673964.591,0.0,0.0,0.0,8.066,17.507,166508.463,6.312,17.44,287201.297,405.073,0.0,0.0,-0.166,-0.0,0.0,0.0,-6.684,51239.639,72.422,-0.0,-0.163,234.902,North America
Trinidad and Tobago,2011,1420021.0,36631536636.126,0.0,0.0,0.0,-1.839,-4.249,162387.523,6.307,-16.231,273825.076,388.877,0.0,0.0,-0.166,-0.0,0.0,0.0,-4.162,47955.016,68.26,-0.0,-0.163,230.675,North America
Trinidad and Tobago,2012,1430379.0,37106815592.227,0.0,0.0,0.0,-1.599,-3.62,158691.391,6.129,-1.575,270761.735,387.338,0.0,0.0,-0.166,-0.0,0.0,0.0,-8.135,41916.97,60.126,-0.0,-0.163,227.076,North America
Trinidad and Tobago,2013,1440731.0,38095877408.539,0.0,0.0,0.0,1.837,4.205,160480.545,6.081,2.129,270314.136,389.503,0.0,0.0,-0.166,-0.0,0.0,0.0,-0.866,41011.321,59.261,-0.0,-0.163,231.301,North America
Trinidad and Tobago,2014,1450663.0,37876283025.283,0.0,0.0,0.0,-0.55,-1.214,158556.285,6.084,-6.886,263737.084,382.652,0.0,0.0,-0.166,-0.0,0.0,0.0,-0.637,40288.982,58.625,-0.0,-0.163,230.109,North America
Trinidad and Tobago,2015,1460180.0,37655681896.142,0.0,0.0,0.0,-3.026,-6.88,152821.923,5.937,-21.303,247448.809,361.384,0.0,0.0,6.732,0.01,0.0,0.0,-2.696,38177.472,55.931,-0.0,-0.163,223.25,North America
Trinidad and Tobago,2016,1469334.0,35724070748.626,0.0,0.0,0.0,-11.392,-19.655,134679.413,5.549,-40.85,213859.016,314.3,0.0,0.0,6.69,0.01,0.0,0.0,-5.774,34007.205,50.158,-0.0,-0.163,197.996,North America
Trinidad and Tobago,2017,1478616.0,34894833967.634,0.0,0.0,0.0,6.124,12.12,142041.692,6.031,5.92,216540.597,320.255,0.0,0.0,6.646,0.01,0.0,0.0,0.568,34175.326,50.727,-0.0,-0.163,210.137,North America
Trinidad and Tobago,2018,1504707.0,34808992376.87,0.0,0.0,0.0,-5.418,-11.294,132077.379,5.721,21.0,226754.869,341.29,0.0,0.0,6.529,0.01,0.0,0.0,-5.615,29842.683,45.112,-0.0,-0.163,198.864,North America
United States,1900,74829905.0,593008264082.919,160.783,24442.547,1818.837,5.601,808.744,76093.694,3.476,7.725,931.61,61.004,1048.786,198.83,14.998,2.366,16.826,2.887,8.719,1254.467,85.088,13.262,70.061,14423.915,North America
United States,1901,76245912.0,662408385024.323,160.783,26096.556,1979.713,5.601,808.744,76093.694,3.476,7.725,1018.411,69.026,1048.786,198.83,14.998,2.366,16.826,2.887,8.719,1347.828,94.08,13.262,70.061,14423.915,North America
United States,1902,77698268.0,669458943397.75,86.428,26720.27,2066.233,5.601,808.744,76093.694,3.476,7.725,1101.503,77.048,1048.786,198.83,14.998,2.366,16.826,2.887,29.893,1709.6,124.247,13.262,70.061,14423.915,North America
United States,1903,79187838.0,703240614838.097,349.75,30633.493,2416.075,5.601,808.744,76093.694,3.476,7.725,1180.963,85.068,1048.786,198.83,14.998,2.366,16.826,2.887,17.946,1906.216,142.467,13.262,70.061,14423.915,North America
United States,1904,80705948.0,694057448478.742,-37.826,29587.689,2378.342,5.601,808.744,76093.694,3.476,7.725,1257.023,93.09,1048.786,198.83,14.998,2.366,16.826,2.887,25.607,2189.738,168.348,13.262,70.061,14423.915,North America
United States,1905,82253148.0,747192056955.692,278.564,32416.891,2656.998,5.601,808.744,76093.694,3.476,7.725,1329.783,101.112,1048.786,198.83,14.998,2.366,16.826,2.887,27.184,2481.064,195.806,13.262,70.061,14423.915,North America
United States,1906,83829992.0,836027644572.458,145.922,33546.891,2803.013,5.601,808.744,76093.694,3.476,7.725,1399.34,109.133,1048.786,198.83,14.998,2.366,16.826,2.887,-13.073,2280.396,183.006,13.262,70.061,14423.915,North America
United States,1907,85437050.0,849159202596.662,450.913,38192.651,3254.019,5.601,808.744,76093.694,3.476,7.725,1465.79,117.154,1048.786,198.83,14.998,2.366,16.826,2.887,61.392,2957.969,244.671,13.262,70.061,14423.915,North America
United States,1908,87074899.0,779149454826.049,-439.609,32424.656,2814.502,5.601,808.744,76093.694,3.476,7.725,1529.223,125.176,1048.786,198.83,14.998,2.366,16.826,2.887,19.091,3123.409,264.036,13.262,70.061,14423.915,North America
United States,1909,88647362.0,870287645689.442,306.257,35303.4,3120.851,5.601,808.744,76093.694,3.476,7.725,1591.531,133.197,1048.786,198.83,14.998,2.366,16.826,2.887,6.956,3148.326,271.264,13.262,70.061,14423.915,North America
United States,1910,90151889.0,874169368674.815,277.715,37793.973,3398.659,5.601,808.744,76093.694,3.476,7.725,1652.957,141.219,1048.786,198.83,14.998,2.366,16.826,2.887,40.813,3550.384,312.352,13.262,70.061,14423.915,North America
United States,1911,91585865.0,897745006414.822,-35.686,36811.9,3363.066,5.601,808.744,76093.694,3.476,8.025,1717.007,149.54,1048.786,198.83,14.998,2.366,16.826,2.887,16.685,3678.87,329.311,13.262,70.061,14423.915,North America
